generation,pop_index,D,B,hub_radius,number_of_sections,foil_list,chord_list,pitch_list,aerial_rpm,aerial_v_inf,aquatic_rpm,aquatic_v_inf,aerial_T,aerial_Q,aerial_P,aerial_J,aerial_CT,aerial_CQ,aerial_CP,aerial_eta,FM,aerial_fitness,aerial_Q_penalty,aquatic_T,aquatic_Q,aquatic_P,aquatic_J,aquatic_CT,aquatic_CQ,aquatic_CP,aquatic_eta,cavitating_proportion,QI,aquatic_fitness,cavitation_penalty,aquatic_Q_penalty
,,0.254,2,0.00825,20,E63;E63;E63;E63;E63;E63;E63;E63;E63;E63;E63;E63;NACA4412;NACA4412;E63;E63;E63;E63;E63;NACA4412,0.0099;0.011176232053618979;0.013392143271155926;0.02310990147882205;0.02521523754684351;0.03493299575450964;0.04465075396217576;0.054368512169841884;0.064086270377508;0.07380402858517411;0.08352178679284024;0.09323954500050635;0.10323954500050635;0.11323954500050634;0.12323954500050634;0.13323954500050633;0.1374105562383331;0.1303373619536497;0.12994800542938661;0.11994800542938662,13.706950954455744;14.86068210020849;13.471025320209675;14.264161500182215;13.138343157250574;15.119011359111438;13.389770752061908;11.370586100439292;9.723698777030057;8.508906573003387;8.508906573003387;6.0;6.0;7.83197244452147;10.600476645436075;10.507701155231292;10.507701155231292;10.459772101512762;10.317924966549459;6.753557732705734,4000.0,0.0,200.0,0.0,17.66674775518068,0.12255835914525318,51.33712543023291,0.0,0.7795934313020234,0.021292212122147828,0.1337829143632303,0.0,4.105269434628442,4.105269434628442,0.0,33.06148697055276,0.25486952730734386,5.3379748974176975,0.0,0.7213671660114667,0.02189365072238568,0.13756186453941543,0.0,0.25,3.5536656484608216,2.234692345679677,0.25,0.1615447008836913
,,0.254,2,0.00825,20,NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;E63;E63;E63;E63;NACA4412,0.0099;0.013637667283865462;0.018374443659903473;0.02837444365990347;0.028516758326898414;0.038516758326898416;0.045897937952253935;0.05589793795225394;0.06589793795225393;0.07589793795225393;0.08589793795225392;0.09267691008221975;0.10267691008221974;0.11267691008221974;0.12267691008221973;0.13267691008221974;0.14267691008221975;0.1379926374915248;0.12799263749152479;0.11799263749152479,10.006651347083977;12.424987983762461;11.248731365025266;12.426796136083096;12.019278096102603;12.166391940672375;12.166391940672375;10.138281933543928;10.138281933543928;9.86951287815134;10.305435747350245;10.305435747350245;11.614951804651493;9.861418612639783;10.532295817556001;10.532295817556001;10.656682860553238;10.497497236255969;10.393375236035874;6.753557732705734,4000.0,0.0,200.0,0.0,17.678601226458845,0.1264948136010352,52.986023616829655,0.0,0.7801164980528844,0.021976097120823018,0.13807989053870678,0.0,3.9815192628061604,3.9815192628061604,0.0,33.303838083823166,0.26365465211373773,5.5219701211019405,0.0,0.7266550145560682,0.02264830529445547,0.14230349905864026,0.0,0.2,3.473096856228006,2.252004585515791,0.2,0.18948251418706322
,,0.254,2,0.00825,20,E63;NACA4412;NACA4412;E63;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;E63;E63;E63;E63;NACA4412,0.0099;0.015589171636995318;0.021228851784856992;0.021228851784856992;0.025009663853428257;0.035009663853428255;0.04500966385342826;0.05500966385342826;0.06500966385342825;0.07500966385342825;0.08500966385342824;0.09500966385342824;0.10500966385342823;0.11500966385342823;0.12500966385342824;0.13500966385342825;0.1388735255867683;0.1303373619536497;0.12994800542938661;0.11994800542938662,15.201427556150522;14.901937420476072;15.527292096533133;15.726148790172495;14.329201897557619;14.165650448466781;15.322810960257573;13.5589718405473;12.509372810873923;10.505475678780043;9.05906535149544;8.4156849856693;8.4156849856693;9.753493491219464;10.718583824505552;10.631619136682259;10.459772101512762;10.459772101512762;10.317924966549459;6.753557732705734,4000.0,0.0,200.0,0.0,17.372650146191173,0.1246941209188124,52.231751229917116,0.0,0.7666155721449741,0.021663260600947237,0.1361142807134741,0.0,3.934620262290538,3.934620262290538,0.0,32.714809608789785,0.259895137044386,5.443231021615704,0.0,0.7138030275261641,0.022325357664413074,0.14027435925456938,0.0,0.2,3.4302782238731546,2.256415151427986,0.2,0.1777579673696812
,,0.254,2,0.00825,20,NACA4412;NACA4412;E63;E63;E63;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;E63;E63;E63;E63;NACA4412,0.0099;0.01577795816400588;0.01577795816400588;0.01970692221213252;0.028757891835667675;0.03875789183566768;0.04875789183566768;0.05875789183566768;0.06875789183566768;0.07875789183566767;0.08264703614910929;0.09264703614910928;0.10264703614910928;0.11264703614910927;0.12264703614910927;0.13264703614910928;0.14264703614910929;0.13264703614910928;0.12264703614910928;0.11264703614910929,10.535333948459407;10.847227629618848;10.847227629618848;11.288075260519784;12.407940317746736;11.169441289746178;11.169441289746178;7.981194479508757;7.981194479508757;8.381246402735753;9.155239855552907;10.453106360456204;11.749098893724653;9.861418612639783;10.532295817556001;10.532295817556001;10.656682860553238;10.497497236255969;10.393375236035874;6.753557732705734,4000.0,0.0,200.0,0.0,17.266153873110294,0.12396220082304592,51.92516525713382,0.0,0.7619161336233791,0.02153610323653562,0.13531532742970334,0.0,3.9215144853121875,3.9215144853121875,0.0,32.53029027548343,0.25842682506453507,5.412478767421853,0.0,0.7097770081078577,0.02219922760101171,0.1394818606934123,0.0,0.2,3.4206230654247376,2.262848310813724,0.2,0.17308620844315886
,,0.254,2,0.00825,20,E63;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;E63;E63;E63;E63;NACA4412,0.00928893360494928;0.011420865425059762;0.014811931818645804;0.018582423319077484;0.027965184536197972;0.03734794575331846;0.04571694312013631;0.05498828301225071;0.06485750410244684;0.07472672519264295;0.08459594628283908;0.0944651673730352;0.09759304579140525;0.10746226688160136;0.11733148797179749;0.12720070906199363;0.13706993015218977;0.14706993015218978;0.14069921991751397;0.13069921991751396,12.367917809512129;12.367917809512129;13.660643522350039;11.818758890904991;15.427718102460082;13.761698978834682;12.399367701871062;12.806897865691605;10.783833678015638;8.743787529006715;9.605598034924368;7.05411284983723;7.05411284983723;6.0;6.500177109521461;10.555630208949822;10.555630208949822;10.271983837404129;10.361056111096534;8.10741797704356,4000.0,0.0,200.0,0.0,16.988099904232136,0.1214968311073783,50.89247360551727,0.0,0.7496462438457712,0.021107791570880073,0.1326241658651628,0.0,3.904828369879142,3.904828369879142,0.0,31.838744076307435,0.2530810923598067,5.300518003466991,0.0,0.694688191252466,0.021740021645992133,0.13659658458386392,0.0,0.2,3.382089497122562,2.2846159777851596,0.2,0.15561963257888306
,,0.254,2,0.00825,20,NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;E63;E63;E63;E63;NACA4412,0.009391091344570975;0.014056069968529733;0.014056069968529733;0.018121282140497297;0.0281212821404973;0.0381212821404973;0.047098292131270765;0.054959011312256535;0.06495901131225654;0.07495901131225653;0.08495901131225653;0.09495901131225652;0.10205559617043063;0.11205559617043062;0.12205559617043062;0.1320555961704306;0.14205559617043062;0.15069921991751398;0.14069921991751397;0.13069921991751396,14.122047697317747;12.814975597889095;12.814975597889095;12.628631378652674;15.083762425799865;10.6008992091552;8.70067038854995;11.06499518838367;7.796756226173489;6.0;6.0;6.0;6.0;6.0;6.500177109521461;10.555630208949822;10.555630208949822;10.271983837404129;10.361056111096534;8.10741797704356,4000.0,0.0,200.0,0.0,16.847480088138884,0.12017277793673611,50.33785551033703,0.0,0.7434410109157288,0.020877762210443684,0.13117884876744895,0.0,3.898935209127439,3.898935209127439,0.0,31.51599620818724,0.25032870313801864,5.242872098407064,0.0,0.6876461693624804,0.02150358754219588,0.13511102529677513,0.0,0.2,3.3674163317891015,2.2997147925435297,0.2,0.14633558567077462
,,0.254,2,0.00825,20,NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;E63;NACA4412;E63;E63;E63;E63;NACA4412,0.0099;0.015303517568949024;0.015303517568949024;0.025303517568949024;0.026793923974896012;0.03679392397489601;0.04679392397489601;0.056793923974896014;0.06679392397489602;0.07679392397489601;0.086793923974896;0.096793923974896;0.106793923974896;0.11679392397489599;0.126793923974896;0.136793923974896;0.14644215190731166;0.13740224522705793;0.12980369575766743;0.12188678416703211,12.821844336193426;12.089928839259052;12.089928839259052;10.672568195570918;11.87525046939295;10.580108236800411;10.580108236800411;8.816269117090139;7.766670087416761;7.246284846655945;6.0;6.295483276741432;6.295483276741432;6.596462219893119;7.01662236920786;10.492051647098629;10.639424106362167;10.60027039286635;10.60027039286635;7.379325627063755,4000.0,0.0,200.0,0.0,16.678980745732026,0.1191514795139239,49.91005502737307,0.0,0.7360055178448225,0.02070033079890887,0.13006401432946127,0.0,3.8735084955887626,3.8735084955887626,0.0,31.265083775559496,0.24848858112024785,5.204332672988814,0.0,0.6821715217580658,0.021345518473801277,0.1341178480487186,0.0,0.2,3.3519216825996576,2.3060846282371332,0.2,0.1400139805591319
,,0.254,2,0.00825,20,E63;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;E63;E63;E63;E63;NACA4412,0.00928893360494928;0.011420865425059762;0.014811931818645804;0.018582423319077484;0.027965184536197972;0.03734794575331846;0.04734794575331846;0.051513169503924816;0.06151316950392482;0.07151316950392482;0.08151316950392481;0.09151316950392481;0.1015131695039248;0.1115131695039248;0.1215131695039248;0.1315131695039248;0.13235266868981282;0.13098089829417228;0.12098089829417229;0.11098089829417229,12.367917809512129;12.367917809512129;13.704039279192946;11.862154647747898;15.471113859302989;13.805094735677589;11.887100375887128;11.887100375887128;11.331437293060288;10.762304765273155;10.656615358964126;9.535321393815133;10.702298306670603;6.856485420788983;6.856485420788983;10.619114377689721;10.619114377689721;10.393375236035874;10.393375236035874;6.753557732705734,4000.0,0.0,200.0,0.0,16.4135943590018,0.11765893671529913,49.28486016186268,0.0,0.7242946196807167,0.020441029531403827,0.12843477641534054,0.0,3.8293963248273575,3.8293963248273575,0.0,30.834185837938595,0.24540824427181473,5.139818248898018,0.0,0.6727697781408283,0.021080913207807417,0.13245528412922364,0.0,0.2,3.324072473478241,2.3156299068207096,0.2,0.12921953217912174
,,0.254,2,0.00825,20,E63;E63;E63;E63;E63;E63;E63;E63;E63;E63;E63;E63;E63;NACA4412;NACA4412;E63;E63;E63;E63;NACA4412,0.009476305502389497;0.01441715288653541;0.015628939894392936;0.025353834094878482;0.028112613906824072;0.03803682764823059;0.0459428818723996;0.055942881872399604;0.05680167756454823;0.06506633000718422;0.07472706603627374;0.08472706603627374;0.09472706603627373;0.10472706603627373;0.11472706603627372;0.12472706603627372;0.13166923005995881;0.13166923005995881;0.12166923005995882;0.11166923005995882,12.132515725808952;11.022751091169376;10.365156001686504;14.076827164257116;13.272830893113968;12.321688315859598;12.321688315859598;9.292592277550243;9.292592277550243;6.0;7.081090238066745;6.413182055505818;8.492187325230661;6.9445846871899874;6.843671014149107;10.319100292039877;10.568460671309069;10.568460671309069;10.393375236035874;6.753557732705734,4000.0,0.0,200.0,0.0,15.931179495403896,0.11488997577045569,48.12500051354306,0.0,0.7030067480228955,0.019959974593929716,0.12541221910025702,0.0,3.750070648520563,3.750070648520563,0.0,29.851901160095608,0.23853663773675698,4.995899658172037,0.0,0.651337350890862,0.0204906325455029,0.1287464413447197,0.0,0.2,3.2577203672543713,2.334783008113334,0.2,0.1041346613179754
,,0.254,2,0.00825,20,E63;E63;E63;E63;E63;E63;E63;E63;E63;E63;E63;E63;E63;E63;E63;E63;E63;E63;NACA4412;NACA4412,0.0099;0.01473609187883589;0.014284385678027964;0.017920586238990076;0.027920586238990075;0.03792058623899008;0.044216261007907244;0.054216261007907246;0.06421626100790724;0.07421626100790724;0.08421626100790723;0.09421626100790723;0.10421626100790722;0.11421626100790722;0.12421626100790721;0.1342162610079072;0.14421626100790721;0.1392050734623209;0.1307646056010521;0.12076460560105211,11.21170186879402;11.31894568196242;12.669751513271208;11.793022833627171;14.248153880774362;13.098790313213831;13.098790313213831;11.070680306085384;10.054057290944089;10.054057290944089;9.037434275802791;7.9161403106538;8.239596854241407;6.691994216200733;6.824819319110681;10.505212814538538;10.639424106362167;10.374796125523208;7.191780498399639;7.191780498399639,4000.0,0.0,200.0,0.0,16.21766524563815,0.12058407359610299,50.51013863325974,0.0,0.7156487131507874,0.02094921710332275,0.13162781310051277,0.0,3.669798659045563,3.669798659045563,0.0,30.475124661320628,0.24918481394420436,5.218914539155013,0.0,0.6649354377304183,0.021405325852228207,0.13449362889011163,0.0,0.15,3.2166778505302833,2.3447835037081552,0.15,0.14241681757556618
,,0.254,2,0.00825,20,NACA4412;NACA4412;E63;E63;E63;E63;E63;E63;E63;E63;E63;E63;E63;NACA4412;NACA4412;E63;E63;E63;NACA4412;NACA4412,0.0099;0.01577795816400588;0.01577795816400588;0.01970692221213252;0.028757891835667675;0.03875789183566768;0.04875789183566768;0.05875789183566768;0.06875789183566768;0.07875789183566767;0.08875789183566767;0.09875789183566766;0.10875789183566766;0.11875789183566765;0.12875789183566766;0.13226199897346957;0.14226199897346958;0.1353593350774562;0.1253593350774562;0.1153593350774562,11.30932740127656;11.621221082436001;11.621221082436001;12.062068713336938;13.181933770563889;11.943434742563332;11.943434742563332;8.75518793232591;8.75518793232591;8.186055404538777;8.186055404538777;7.193715389131281;8.404088058829657;6.856485420788983;6.856485420788983;10.505212814538538;10.639424106362167;10.374796125523208;7.191780498399639;7.191780498399639,4000.0,0.0,200.0,0.0,15.799679739202844,0.11697705908181555,48.999235926662784,0.0,0.697203962610844,0.020322566104553654,0.1276904487523174,0.0,3.637654252921981,3.637654252921981,0.0,29.672944354217243,0.2419743642403931,5.067899233697865,0.0,0.6474327000198977,0.02078593808534069,0.1306019007737572,0.0,0.15,3.18260330716267,2.3890756688550057,0.15,0.11686220800724584
,,0.254,2,0.00825,20,E63;NACA4412;NACA4412;E63;E63;E63;E63;E63;E63;E63;E63;E63;E63;NACA4412;NACA4412;E63;E63;E63;NACA4412;NACA4412,0.0099;0.013067808451309443;0.016961556690275662;0.02447857493029592;0.030962249881468566;0.030962249881468566;0.04054439335168637;0.05012653682190418;0.05822713115363914;0.06780927462385694;0.07739141809407475;0.08739141809407475;0.09739141809407474;0.10739141809407474;0.11739141809407473;0.12739141809407473;0.13585980220604685;0.13546424841191;0.13342766138814902;0.12342766138814902,10.006651347083977;12.89924637109699;11.722989752359794;13.595989405403134;12.474597650181039;12.663432093174189;11.436025735203168;11.022779552800834;11.022779552800834;8.272997413408586;9.219857854563578;8.572822276749115;8.580108095182931;7.032505457142256;7.032505457142256;10.319100292039877;10.639424106362167;10.374796125523208;7.191780498399639;7.191780498399639,4000.0,0.0,200.0,0.0,15.692409350912062,0.11622074655720285,48.682432477177294,0.0,0.6924703641441886,0.02019117101394539,0.12686486904957203,0.0,3.624102507957893,3.624102507957893,0.0,29.435497064525144,0.24046332673413473,5.0362521381714656,0.0,0.6422518477915979,0.02065613783915217,0.1297863417740372,0.0,0.15,3.164237796049824,2.390215265083633,0.15,0.11131269513549442
,,0.254,2,0.00825,20,E63;E63;E63;E63;E63;E63;E63;E63;E63;E63;E63;NACA4412;NACA4412;NACA4412;NACA4412;E63;E63;E63;NACA4412;NACA4412,0.0099;0.015349000864959049;0.016009152150046196;0.025630550691965362;0.029168515041822073;0.03878991358374124;0.048411312125660404;0.0518630772318615;0.06148447577378067;0.07110587431569983;0.08072727285761899;0.09034867139953814;0.10034867139953814;0.11034867139953813;0.12034867139953813;0.12905461193727272;0.13905461193727273;0.13207683685479782;0.12334886201493174;0.11334886201493174,13.416941548253156;12.30717691361358;11.649581824130708;13.903732510524053;14.52034489008357;13.5692023128292;10.561679328895352;10.561679328895352;9.58914090313682;9.02000837534969;9.02000837534969;8.614324039833946;9.824696709532322;8.277094071491648;6.856485420788983;10.505212814538538;10.639424106362167;10.374796125523208;7.191780498399639;7.191780498399639,4000.0,0.0,200.0,0.0,15.462616547831882,0.11383033413117906,47.68113886162448,0.0,0.6823301299412491,0.019775881768974393,0.12425552976734056,0.0,3.6192298045958013,3.6192298045958013,0.0,29.05513296089012,0.23653391221862152,4.953954673005829,0.0,0.6339526997304089,0.020318595607819127,0.1276655013855728,0.0,0.15,3.154654411565675,2.422563267304333,0.15,0.09654939644934525
,,0.254,2,0.00825,20,E63;NACA4412;E63;E63;E63;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;E63;E63;NACA4412;NACA4412,0.009138562850489673;0.01284683924284192;0.013674949112513681;0.020268076817999973;0.03026807681799997;0.04026807681799997;0.050268076817999975;0.06026807681799998;0.07026807681799997;0.07391065993126217;0.08391065993126216;0.09391065993126216;0.10391065993126215;0.11034170482233979;0.12034170482233979;0.13034170482233978;0.1403417048223398;0.13985796214651824;0.12985796214651824;0.11985796214651824,11.92128456206061;13.5471385561134;13.5471385561134;12.221777817477747;15.129425027333596;13.463405903708196;13.463405903708196;13.870936067528739;9.095762969172753;9.095762969172753;7.3072111745400266;6.660175596725563;8.84378981489844;7.2961871768577655;6.843671014149107;10.319100292039877;10.639424106362167;10.374796125523208;6.972669115552687;6.972669115552687,4000.0,0.0,200.0,0.0,14.39988166790094,0.11114816003329732,46.5576324027506,0.0,0.6354340547218158,0.01930990441550033,0.1213277077065139,0.0,3.331085641101206,3.331085641101206,0.0,27.205981120588383,0.23142611458839926,4.846977209598299,0.0,0.593606135047718,0.019879828610217788,0.12490864703296878,0.0,0.1,2.9214276036488713,2.4278569879562197,0.1,0.0766093699746052
,,0.254,2,0.00825,20,E63;E63;E63;E63;E63;E63;E63;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;E63;E63;NACA4412,0.0099;0.01574771838275051;0.0212260076244681;0.0212260076244681;0.02629486583222501;0.036294865832225014;0.046294865832225016;0.05629486583222502;0.06207076937449508;0.07207076937449508;0.08017484418156201;0.08387254528152267;0.08835749075268041;0.09835749075268041;0.1083574907526804;0.1183574907526804;0.1283574907526804;0.1300133604063196;0.12166923005995882;0.11166923005995882,12.991111425115076;10.028498913477797;10.693332018503867;10.693332018503867;10.511205476589723;11.73088054465856;10.45754437182443;8.259127525688303;8.259127525688303;6.800897309251289;6.914417957593218;6.0;6.0;6.0;6.0;9.339236825204733;9.224864284482354;10.68283321203145;10.393375236035874;6.753557732705734,4000.0,0.0,200.0,0.0,13.109107879303945,0.10314485123774965,43.20521425388352,0.0,0.5784751406742681,0.01791947988842349,0.11259141274724256,0.0,3.117897570023547,3.117897570023547,0.0,24.71277341864594,0.21485148202895352,4.499838917033599,0.0,0.5392069431471816,0.01845604437072024,0.11596274681876392,0.0,0.1,2.7242990641405602,2.4386909366333933,0.1,0.005374765228227252
,,0.254,2,0.00825,20,NACA4412;E63;NACA4412;E63;E63;E63;E63;E63;E63;E63;E63;E63;E63;NACA4412;NACA4412;E63;E63;E63;E63;NACA4412,0.0099;0.01309943259504243;0.02073181964532317;0.02151812926740376;0.029178859860866945;0.039178859860866944;0.047685388352795746;0.05768538835279575;0.05895603286878218;0.06753414432514553;0.07753414432514552;0.08753414432514552;0.09753414432514551;0.10472706603627373;0.11472706603627372;0.12472706603627372;0.13166923005995881;0.13166923005995881;0.12166923005995882;0.11166923005995882,12.15979321280576;11.300764129947519;12.124701740893506;12.124701740893506;13.27286220871092;12.321719631456551;12.321719631456551;9.292623593147196;9.292623593147196;6.000031315596952;7.081121553663697;6.41321337110277;8.492218640827614;6.9446160027869395;6.843671014149107;10.319100292039877;10.568460671309069;10.568460671309069;10.393375236035874;6.753557732705734,4000.0,0.0,200.0,0.0,16.001775643631426,0.11534046761627421,48.31370209665313,0.0,0.7061219956166281,0.020038239087737907,0.1259039694178265,0.0,3.7602805549864886,3.7602805549864886,0.0,29.981982309651723,0.23944822125161536,5.014991818661454,0.0,0.6541755859130916,0.020568938851044587,0.1292384543731587,0.0,0.2,3.2665537152664834,2.3322011396786397,0.2,0.10754523613873129
